version,submission_id,episode_id,create_time,seat,opponent_submission,opponent_rating,our_rating_before,our_rating_after,won,went_first,opponent_family,opponent_deck_hash,exact_mirror,wall_family,turns,our_turns,our_prize_left,opp_prize_left,our_deck_left,opp_deck_left,our_bodies_left,board_out,deck_out,first_ready_turn,first_shadow_turn,first_attack_turn,opp_first_attack_turn,own_first_shadow_turn,own_first_ready_turn,gate_violation,shadow_attacks,attacks,grim_evolutions,rare_candies,adrena_brains,froslass_actions,froslass_true_evolutions,stamps,bosses,lillies,our_decisions,our_multi_pick,our_ends,our_overage_start,our_overage_end,our_overage_used,opp_overage_used,odd_status,steps
v24_b,55496665,92853634,2026-08-14T03:32:48.747586700Z,1,55496791,564.0461,621.4404,682.1634,1,second,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,16,8,2,1,19,29,5,0,0,6,6,6,3,3,3,0,5,5,2,2,4,2,1,1,0,2,92,5,3,600.0,589.105068,10.895,4.495,,145
v24_b,55496665,92853640,2026-08-14T03:32:48.756044300Z,0,53767056,554.5435,682.1634,729.6939,1,first,Mega Lucario,d05bff224d40b9c6,0,0,9,5,2,4,22,11,6,0,0,3,3,3,2,2,2,0,4,4,2,1,6,2,1,0,0,3,81,4,1,600.0,588.7801589999997,11.22,1.896,,139
v24_b,55496665,92854587,2026-08-14T03:36:48.672434900Z,1,55201992,707.1876,729.6939,787.3491,1,second,Alakazam,a665414222aea434,0,0,8,4,2,6,24,12,6,0,0,4,4,4,3,2,2,0,3,3,1,1,3,6,2,0,1,2,62,5,1,600.0,590.9297419999999,9.07,15.501,,123
v24_b,55496665,92855517,2026-08-14T03:40:49.483151700Z,1,54226441,676.6986,787.3491,822.3847,1,first,Dragapult,8055443275c86105,0,0,13,7,1,3,14,11,5,0,0,7,7,7,2,4,4,0,4,4,2,0,7,1,1,0,0,4,102,4,3,600.0,586.8508259999994,13.149,3.702,,202
v24_b,55496665,92856451,2026-08-14T03:44:48.578263500Z,1,54104812,739.6725,822.3847,856.4304,1,second,other: Iono’s Bellibolt ex,282504e445a4d4fc,0,0,10,5,1,3,13,16,6,0,0,6,6,6,5,3,3,0,3,3,2,0,7,7,2,1,1,3,104,4,2,600.0,586.5144130000006,13.486,4.095,,218
v24_b,55496665,92857396,2026-08-14T03:48:48.879780100Z,1,55428447,834.3913,828.1495,865.1738,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,14,7,1,6,21,26,6,0,0,10,10,10,11,5,5,0,3,3,2,0,13,1,0,1,0,3,115,2,4,600.0,585.8049670000005,14.195,326.056,,185
v24_b,55496665,92858322,2026-08-14T03:52:49.010197900Z,1,55495754,950.6406,856.4304,828.1495,0,second,Ogerpon,a0466e320701ca99,0,1,11,5,2,2,12,15,5,0,0,6,6,6,3,3,3,0,3,3,2,4,4,8,2,2,1,1,84,6,2,600.0,588.5338209999998,11.466,16.685,,162
v24_b,55496665,92859440,2026-08-14T03:56:49.305459400Z,1,55344063,722.6834,865.1738,883.6409,1,first,Archaludon,2b6a7dd699d2b6a5,0,0,11,6,1,3,20,21,6,0,0,3,5,5,2,3,2,1,4,4,2,1,7,2,1,2,0,2,95,5,2,600.0,589.3357319999998,10.664,1.955,,149
v24_b,55496665,92860189,2026-08-14T04:00:49.203567900Z,0,55468927,831.8385,883.6409,908.3346,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,5,24,25,5,0,0,5,5,5,2,3,3,0,4,4,2,1,6,0,0,1,1,2,98,4,2,600.0,587.1980420000001,12.802,3.738,,162
v24_b,55496665,92861120,2026-08-14T04:04:48.915786800Z,0,55474452,839.4302,908.3346,929.4014,1,first,Alakazam,cc38cb450b86770a,0,0,9,5,1,4,20,33,6,0,0,3,3,3,6,2,2,0,4,4,2,1,4,6,1,2,1,3,81,5,1,600.0,590.9653219999999,9.035,1.607,,132
v24_b,55496665,92862043,2026-08-14T04:08:48.716884300Z,0,55481750,840.2441,929.4014,947.2751,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,19,10,1,6,30,14,6,0,0,19,19,19,,10,10,0,1,1,1,0,20,1,0,2,0,1,155,2,9,600.0,578.6078519999994,21.392,5.58,,268
v24_b,55496665,92862973,2026-08-14T04:12:48.735673900Z,1,55416852,1024.3387,947.2751,977.2135,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,1,5,13,27,6,0,0,4,4,4,3,2,2,0,5,5,2,1,7,0,0,0,1,2,95,3,1,600.0,590.8572669999998,9.143,2.722,,158
v24_b,55496665,92863898,2026-08-14T04:16:48.988158100Z,0,55397324,926.8672,977.2135,994.999,1,first,Alakazam,cc38cb450b86770a,0,0,9,5,2,4,27,33,6,0,0,3,3,3,4,2,2,0,4,4,2,1,3,0,0,2,1,0,71,4,1,600.0,587.5363559999997,12.464,23.058,,122
v24_b,55496665,92864818,2026-08-14T04:20:49.147381100Z,1,55451490,968.3511,994.999,973.0913,0,second,Ogerpon,97df7a2a423da1d8,0,1,9,4,6,1,29,11,4,0,0,4,4,4,3,2,2,0,2,2,2,1,0,2,1,1,0,1,44,4,2,600.0,593.0048130000002,6.995,2.086,,121
v24_b,55496665,92865752,2026-08-14T04:24:49.008810500Z,1,55376410,333.1372,973.0913,973.2723,1,first,Kangaskhan / Crustle,06719550d979d46e,0,1,13,7,1,6,21,19,6,0,0,3,3,3,,2,2,0,3,3,2,1,6,1,1,0,0,2,85,3,3,600.0,589.3646800000002,10.635,2.753,,127
v24_b,55496665,92866670,2026-08-14T04:28:52.728608200Z,1,55417796,1030.6495,954.6729,977.0238,1,second,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,18,9,1,1,8,8,5,0,0,4,4,4,3,2,2,0,8,8,3,1,11,0,0,1,2,2,145,4,1,600.0,583.9097750000005,16.09,248.281,,251
v24_b,55496665,92867600,2026-08-14T04:32:48.595993800Z,0,55451490,973.0526,973.2723,954.6729,0,first,Ogerpon,97df7a2a423da1d8,0,1,10,5,6,1,18,8,4,0,0,3,3,3,4,2,2,0,2,3,3,1,0,0,0,0,1,2,61,3,2,600.0,591.4568150000001,8.543,2.848,,149
v24_b,55496665,92868542,2026-08-14T04:36:48.791689600Z,1,55495800,942.0903,977.0238,958.9351,0,second,other: Hydrapple ex,27a48655568983cf,0,0,15,7,3,1,23,9,4,0,0,,,,5,,,0,0,0,0,0,15,12,2,0,0,3,122,2,7,600.0,587.8398829999995,12.16,2.771,,205
v24_b,55496665,92869484,2026-08-14T04:40:49.548005900Z,0,55395787,1021.6114,958.9351,946.805,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,2,2,25,22,3,0,0,3,3,3,4,2,2,0,5,5,3,1,3,0,0,2,1,0,83,5,1,600.0,588.4584580000002,11.542,28.161,,188
v24_b,55496665,92870432,2026-08-14T04:44:48.720462600Z,1,55487481,864.3782,946.805,927.6375,0,second,Alakazam,b1f287b8d98881f8,0,0,9,4,5,1,25,20,3,0,0,4,4,2,3,2,2,0,2,3,2,1,0,1,0,1,1,2,52,4,1,600.0,590.795128,9.205,12.76,,108
v24_b,55496665,92871368,2026-08-14T04:48:48.813763800Z,0,55494607,862.3636,927.6375,910.6345,0,first,Mega Lopunny / Froslass,8056c9d723f2984f,0,0,12,6,6,3,38,19,0,1,0,,,3,6,,,0,0,3,0,0,1,1,1,0,1,0,25,0,3,600.0,594.4486400000001,5.551,50.38,,79
v24_b,55496665,92872300,2026-08-14T04:52:48.944183800Z,0,55470888,816.7123,910.6345,919.6961,1,first,other: Cynthia's Garchomp ex,1425edcfd4319da5,0,0,3,2,6,6,32,45,6,0,0,3,3,3,,2,2,0,1,1,1,1,0,0,0,0,0,1,31,2,1,600.0,593.531495,6.469,1.213,,38
v24_b,55496665,92873453,2026-08-14T04:56:50.280133400Z,1,55493224,879.2681,919.6961,905.3366,0,second,Kangaskhan / Crustle,9b415cc6bbdf6fd5,0,1,25,12,2,1,2,12,4,0,0,4,6,6,3,3,2,1,9,9,2,1,22,4,2,1,2,4,200,4,3,600.0,578.2268680000001,21.773,303.1,,284
v24_b,55496665,92874174,2026-08-14T05:00:49.395963600Z,1,55485782,937.2606,915.077,904.4019,0,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,9,4,5,1,26,22,3,0,0,4,4,4,3,2,2,0,2,2,1,1,5,0,0,2,0,2,71,1,2,600.0,588.6510700000002,11.349,439.203,,168
v24_b,55496665,92875114,2026-08-14T05:04:49.217099300Z,1,55434831,848.9697,905.3366,915.077,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,2,2,18,16,6,0,0,6,6,6,3,3,3,0,4,4,2,0,11,2,0,1,0,4,116,5,2,600.0,585.5383269999999,14.462,12.169,,208
v24_b,55496665,92876039,2026-08-14T05:08:49.082405900Z,1,55464610,914.533,894.1684,884.1898,0,second,Ogerpon,0dede7cb8026e473,0,1,11,5,4,1,14,23,3,0,0,8,8,4,3,4,4,0,2,4,2,1,0,3,1,1,0,2,64,4,1,600.0,591.1172280000003,8.883,52.991,,129
v24_b,55496665,92876050,2026-08-14T05:08:49.093042200Z,0,55496860,923.2859,904.4019,894.1684,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,20,10,1,1,16,12,2,0,0,9,9,9,8,5,5,0,6,6,3,1,9,1,0,2,1,3,126,5,4,600.0,584.7250279999998,15.275,21.471,,285
v24_b,55496665,92877005,2026-08-14T05:12:49.706281200Z,0,54383875,756.4697,884.1898,890.3033,1,first,Archaludon,2b6a7dd699d2b6a5,0,0,9,5,2,5,21,28,6,0,0,3,3,3,2,2,2,0,4,4,1,1,10,9,1,0,0,2,97,3,1,600.0,587.8514310000002,12.149,1.629,,139
v24_b,55496665,92877934,2026-08-14T05:16:50.465917300Z,0,55486738,861.8872,890.3033,899.3308,1,first,Kangaskhan / Crustle,9b415cc6bbdf6fd5,0,1,19,10,4,1,6,26,6,0,0,7,7,3,2,4,4,0,3,6,3,1,10,2,1,1,1,3,142,3,3,600.0,583.9243969999998,16.076,32.41,,194
v24_b,55496665,92878888,2026-08-14T05:20:50.000483900Z,0,55494643,841.5307,899.3308,907.0674,1,first,other: Brambleghast,3d4bf76817e2892c,0,0,11,6,1,6,5,20,6,0,0,3,3,3,2,2,2,0,5,5,1,2,0,1,0,1,1,1,63,4,1,600.0,589.7217259999998,10.278,2.465,,117
v24_b,55496665,92879765,2026-08-14T05:24:49.340004900Z,1,55305357,933.086,907.0674,898.4953,0,second,Ogerpon,97df7a2a423da1d8,0,1,11,5,2,1,18,21,4,0,0,4,4,2,3,2,2,0,3,4,2,2,4,8,1,2,0,2,90,5,1,600.0,586.8389290000005,13.161,2.853,,165
v24_b,55496665,92880764,2026-08-14T05:28:51.043795100Z,1,55483989,874.901,898.4953,888.5964,0,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,6,2,2,14,15,3,0,0,6,6,6,3,3,3,0,4,4,3,0,7,1,0,2,2,2,121,3,2,600.0,584.7322239999999,15.268,119.449,,244
v24_b,55496665,92881715,2026-08-14T05:32:49.003013800Z,0,54986426,465.4918,888.5964,889.3186,1,first,other: Mega Abomasnow ex,53ada9d42d3e30a9,0,0,15,8,2,2,11,26,6,0,0,9,9,9,2,5,5,0,4,4,2,1,12,9,1,2,2,1,123,5,4,600.0,585.5530750000003,14.447,1.615,,160
v24_b,55496665,92882650,2026-08-14T05:36:49.092287700Z,1,54106131,492.7157,889.3186,890.2232,1,second,other: Mega Abomasnow ex,53ada9d42d3e30a9,0,0,12,6,2,4,21,33,6,0,0,4,4,4,3,2,2,0,5,5,2,1,0,0,0,0,0,2,62,5,1,600.0,590.191089,9.809,0.803,,97
v24_b,55496665,92883584,2026-08-14T05:40:49.978318700Z,0,55458124,875.6774,890.2232,898.4851,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,7,2,4,22,20,5,0,0,7,7,7,6,4,4,0,4,4,2,1,9,0,0,0,1,2,107,5,3,600.0,586.7073820000008,13.293,4.812,,200
v24_b,55496665,92884514,2026-08-14T05:44:48.987360200Z,0,55492243,929.6599,898.4851,891.0138,0,first,other: Hydrapple ex,f39b7a1dd837f526,0,0,8,4,1,2,15,16,5,0,0,3,3,3,4,2,2,0,3,3,3,1,2,3,1,1,0,2,78,8,1,600.0,586.2664999999998,13.734,30.164,,144
v24_b,55496665,92885547,2026-08-14T05:48:49.096571400Z,1,55476507,853.7232,891.0138,898.1376,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,2,3,18,25,6,0,0,4,4,4,5,2,2,0,5,5,3,2,6,0,0,1,0,1,103,6,1,600.0,586.7863009999999,13.214,8.567,,192
v24_b,55496665,92893930,2026-08-14T06:24:49.181898100Z,1,55472127,947.8124,898.1376,907.6235,1,second,Grimmsnarl (mirror),613e109f436c8281,0,0,12,6,2,3,26,18,5,0,0,4,4,4,7,2,2,0,5,5,2,1,6,0,0,0,1,1,92,4,1,600.0,586.4372339999999,13.563,4.567,,178
v24_b,55496665,92905025,2026-08-14T07:12:49.051927600Z,0,55367153,899.2442,907.6235,915.1398,1,first,Kangaskhan / Crustle,20bc24847121c967,0,1,13,7,4,3,21,37,6,0,0,3,3,3,2,2,2,0,4,5,1,1,8,3,1,2,1,0,102,3,1,600.0,587.7630380000003,12.237,1.304,,135
v24_b,55496665,92911399,2026-08-14T07:40:51.130207800Z,0,55499163,992.6029,915.1398,909.6545,0,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,12,6,1,2,12,15,5,0,0,3,3,3,4,2,2,0,4,4,4,3,9,1,0,1,2,3,120,4,2,600.0,587.2562019999999,12.744,2.853,,190
v24_b,55496665,92914221,2026-08-14T07:52:48.931168300Z,1,55499358,888.0663,909.6545,916.3399,1,second,Alakazam,cc38cb450b86770a,0,0,8,4,1,4,24,29,6,0,0,4,4,2,3,2,2,0,3,4,2,1,4,10,2,1,0,1,72,6,0,600.0,587.7763840000003,12.224,25.425,,131
v24_b,55496665,92918701,2026-08-14T08:12:54.155302100Z,0,55500834,974.6538,916.3399,911.1749,0,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,12,6,5,2,11,24,5,0,0,5,5,5,4,3,3,0,3,4,3,1,3,1,1,0,0,4,91,3,2,600.0,587.2426979999998,12.757,9.934,,151
v24_b,55496665,92934512,2026-08-14T09:20:54.810272600Z,1,55502036,807.4903,911.1749,915.2285,1,second,Mega Lucario,c3c16f0e65487ad6,0,0,8,4,1,5,20,34,6,0,0,4,4,4,3,2,2,0,3,3,2,2,5,0,0,1,0,2,76,5,1,600.0,587.9516659999999,12.048,1.474,,114
v24_b,55496665,92945923,2026-08-14T10:08:54.055918500Z,1,55501119,946.4235,915.2285,922.8422,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,14,7,1,3,13,21,6,0,0,8,8,8,7,4,4,0,3,3,2,0,10,0,0,2,2,3,122,4,3,600.0,584.8049429999994,15.195,205.494,,223
v24_b,55496665,92959606,2026-08-14T11:08:53.784357800Z,1,55503752,901.4558,922.8422,928.082,1,second,Mega Lucario,c3c16f0e65487ad6,0,0,12,6,1,1,12,15,5,0,0,6,6,2,5,3,3,0,3,4,2,3,8,1,1,1,0,3,112,4,2,600.0,586.2298869999995,13.77,2.429,,187
v25_a,55507909,93012664,2026-08-14T14:58:37.120698900Z,1,53878642,549.1433,600.0,694.2256,1,second,Alakazam,831a6246c03b0091,0,0,12,6,1,5,22,32,6,0,0,8,8,8,7,4,4,0,3,3,1,0,6,1,1,0,1,2,78,2,3,600.0,595.7745189999998,4.225,1.821,,129
v25_a,55507909,93013617,2026-08-14T15:02:37.120014300Z,1,55389133,632.6034,694.2256,774.5411,1,second,Mega Lucario,c3c16f0e65487ad6,0,0,10,5,1,2,21,21,6,0,0,4,4,4,3,2,2,0,4,4,1,1,3,1,1,2,0,3,79,2,1,600.0,595.8864179999999,4.114,1.756,,134
v25_a,55507909,93014578,2026-08-14T15:06:36.912749100Z,1,54906248,724.0539,774.5411,846.7832,1,first,Archaludon,2b6a7dd699d2b6a5,0,0,7,4,5,6,26,42,5,0,0,3,3,3,,2,2,0,3,3,2,2,0,0,0,0,0,2,45,4,1,600.0,597.5033820000002,2.497,0.871,,66
v25_a,55507909,93015503,2026-08-14T15:10:38.166859600Z,0,54967117,715.0512,846.7832,893.1227,1,first,Mega Lucario,c3c16f0e65487ad6,0,0,3,2,6,5,33,45,6,0,0,3,3,3,2,2,2,0,1,1,1,1,0,0,0,2,0,0,35,1,1,600.0,598.5664079999999,1.434,0.299,,46
v25_a,55507909,93016463,2026-08-14T15:14:36.975407300Z,1,55128467,763.9576,893.1227,932.2769,1,second,Alakazam,a233298ee750b57c,0,0,10,5,1,2,18,23,6,0,0,6,6,6,3,3,3,0,3,3,2,2,6,4,1,1,0,1,96,3,2,600.0,596.581414,3.419,9.681,,159
v25_a,55507909,93017394,2026-08-14T15:18:37.301138900Z,1,55504917,942.5917,932.2769,986.9201,1,second,other: Cynthia's Garchomp ex,daff2ed17de6145d,0,0,10,5,1,3,21,17,6,0,0,4,4,4,3,2,2,0,4,4,2,1,6,2,1,2,0,3,97,3,1,600.0,594.7932289999995,5.207,12.878,,167
v25_a,55507909,93018329,2026-08-14T15:22:37.097725300Z,1,55504824,901.4112,986.9201,928.9031,0,second,Dragapult,202ee2cec6cbe8b4,0,0,15,7,1,1,16,1,2,0,0,8,10,10,3,5,4,1,3,3,2,0,10,0,0,2,2,2,114,3,4,600.0,593.9600520000009,6.04,22.322,,275
v25_a,55507909,93019287,2026-08-14T15:26:37.217063800Z,0,55497150,906.4465,928.9031,964.6863,1,first,Alakazam,cc38cb450b86770a,0,0,9,5,2,5,14,22,6,0,0,5,7,5,6,4,3,1,2,3,1,0,5,4,2,1,0,4,95,6,2,600.0,595.0393459999999,4.961,4.422,,152
v25_a,55507909,93020219,2026-08-14T15:30:42.193860500Z,1,55506521,935.1424,964.6863,995.2506,1,second,other: Hydrapple ex,c24ad50bc29cae7c,0,0,8,4,2,4,17,28,6,0,0,4,4,4,5,2,2,0,3,3,3,2,2,8,2,2,1,2,82,9,1,600.0,596.0205089999994,3.979,52.594,,136
v25_a,55507909,93021135,2026-08-14T15:34:37.762395100Z,1,55508228,868.011,1023.5757,985.8131,0,second,Alakazam,cc38cb450b86770a,0,0,11,5,5,1,18,11,5,0,0,6,6,4,3,3,3,0,1,4,1,0,3,1,1,0,0,2,68,3,1,600.0,596.0192049999997,3.981,19.185,,131
v25_a,55507909,93021170,2026-08-14T15:34:37.798871Z,0,55495019,969.7821,995.2506,1023.5757,1,first,other: Hydrapple ex,7379bd986b1d8470,0,0,9,5,2,2,13,24,5,0,0,5,5,3,6,3,3,0,3,4,3,1,3,4,2,1,0,2,96,6,1,600.0,596.2625749999997,3.737,14.789,,148
v25_a,55507909,93022123,2026-08-14T15:38:37.300527Z,0,55489670,993.9439,985.8131,960.6993,0,first,other: Hydrapple ex,dbb5198fabf0d141,0,0,10,5,5,1,26,14,4,0,0,3,3,3,4,2,2,0,2,2,2,1,0,0,0,0,0,2,61,1,3,600.0,597.4097210000002,2.59,56.768,,142
v25_a,55507909,93023058,2026-08-14T15:42:37.039302600Z,1,55465563,863.6489,960.6993,928.4907,0,second,Mega Lopunny / Froslass,1350508087c01043,0,0,15,7,5,1,11,13,5,0,0,4,4,4,3,2,2,0,3,4,3,2,11,2,0,1,1,2,132,4,3,600.0,593.1445199999999,6.855,4.383,,238
v25_a,55507909,93024009,2026-08-14T15:46:37.148848300Z,1,55262669,848.7315,928.4907,944.4987,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,14,7,2,3,14,21,5,0,0,4,10,10,11,5,2,1,3,3,3,1,8,3,1,2,0,4,125,5,4,600.0,593.643728,6.356,5.115,,231
v25_a,55507909,93024947,2026-08-14T15:50:42.258016Z,0,55313367,847.7542,944.4987,958.4651,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,2,16,20,6,0,0,5,5,5,6,3,3,0,4,4,3,1,5,1,1,2,1,1,113,6,2,600.0,593.8343719999995,6.166,4.792,,203
v25_a,55507909,93025874,2026-08-14T15:54:36.980730Z,1,55505498,965.0669,958.4651,939.9012,0,second,Alakazam,cc38cb450b86770a,0,0,11,5,1,1,15,0,5,0,0,4,4,2,3,2,2,0,2,4,2,1,6,3,1,2,0,2,98,4,1,600.0,595.0526760000004,4.947,15.113,,203
v25_a,55507909,93026028,2026-08-14T15:54:37.200123400Z,0,55506910,909.0392,939.9012,920.3019,0,first,Dragapult,492dfbc03b362c9f,0,0,12,6,2,2,18,11,3,0,0,5,5,5,6,3,3,0,4,4,2,1,2,0,0,2,1,3,90,7,2,600.0,595.1781620000003,4.822,29.598,,228
v25_a,55507909,93026676,2026-08-14T15:58:37.342769200Z,0,55508959,915.8723,933.082,945.7248,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,10,5,1,3,21,21,5,0,0,5,5,5,6,3,3,0,3,3,1,0,5,1,1,2,1,1,85,4,2,600.0,596.287638,3.712,24.338,,159
v25_a,55507909,93026834,2026-08-14T15:58:37.643578200Z,0,55445736,847.4496,920.3019,933.082,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,5,14,22,6,0,0,5,5,5,4,3,3,0,4,4,2,0,12,0,0,2,0,3,125,4,2,600.0,595.4655100000001,4.534,10.318,,194
v25_a,55507909,93027800,2026-08-14T16:02:37.442064700Z,1,55418420,957.6368,945.7248,930.9358,0,second,Ogerpon,b4c3b389edc54027,0,1,11,5,4,1,22,15,5,0,0,8,8,8,3,4,4,0,1,1,1,0,9,4,2,1,1,2,96,4,4,600.0,596.3637480000002,3.636,1.835,,175
v25_a,55507909,93028747,2026-08-14T16:06:37.008363900Z,1,55506548,940.2908,930.9358,945.8837,1,second,Dragapult,202ee2cec6cbe8b4,0,0,10,5,1,6,25,22,6,0,0,4,4,4,5,2,2,0,4,4,1,1,3,0,0,0,0,3,76,1,1,600.0,595.7711989999993,4.229,18.249,,143
v25_a,55507909,93029685,2026-08-14T16:10:38.784350100Z,0,55456650,953.7127,945.8837,960.1878,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,15,8,1,4,19,22,5,0,0,7,7,7,8,4,4,0,4,4,3,1,10,0,0,0,2,2,117,4,3,600.0,593.9655689999994,6.034,13.839,,193
v25_a,55507909,93030632,2026-08-14T16:14:37.190276700Z,1,55495456,858.8947,960.1878,941.9505,0,second,Kangaskhan / Crustle,2615cb184074e798,0,1,41,20,3,4,0,11,6,0,1,4,4,4,7,2,2,0,19,19,1,3,2,3,0,0,2,4,135,4,1,600.0,593.5572980000002,6.443,17.834,,229
v25_a,55507909,93031585,2026-08-14T16:18:37.206555700Z,0,55448916,874.5023,941.9505,951.6476,1,first,Alakazam,cc38cb450b86770a,0,0,13,7,1,2,14,21,6,0,0,7,7,7,6,4,4,0,3,4,2,0,9,12,2,2,0,2,122,2,3,600.0,595.3720989999999,4.628,3.953,,209
v25_a,55507909,93032526,2026-08-14T16:22:37.679246800Z,0,55470540,860.76,951.6476,960.0875,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,2,4,21,21,5,0,0,3,5,5,6,3,2,1,3,3,3,1,7,0,0,0,1,2,106,5,2,600.0,594.7252159999994,5.275,3.6,,171
v25_a,55507909,93033449,2026-08-14T16:26:37.853344100Z,0,55507480,1074.9203,960.0875,952.8442,0,first,other: Mega Gardevoir ex,14f5e00ba6679b1c,0,0,46,23,1,4,0,10,6,0,1,15,15,15,,8,8,0,13,13,1,4,24,6,1,1,2,2,218,3,8,600.0,590.6123450000009,9.388,15.731,,434
v25_a,55507909,93034380,2026-08-14T16:30:40.177249200Z,0,55470232,912.0426,952.8442,962.531,1,first,Alakazam,cc38cb450b86770a,0,0,9,5,1,6,22,18,6,0,0,5,5,5,8,3,3,0,3,3,2,1,4,7,1,1,0,2,78,3,2,600.0,595.4141200000003,4.586,26.773,,137
v25_a,55507909,93035321,2026-08-14T16:34:37.848078100Z,0,55495019,964.8654,962.531,951.786,0,first,other: Hydrapple ex,7379bd986b1d8470,0,0,14,7,4,1,24,22,3,0,0,13,13,3,4,7,7,0,1,2,1,1,0,4,2,0,1,1,65,3,5,600.0,596.4888060000001,3.511,17.89,,121
v25_a,55507909,93036269,2026-08-14T16:38:37.781271700Z,0,55469066,995.2158,951.786,963.9382,1,first,Kangaskhan / Crustle,4717e5f31ba694d4,0,1,15,8,5,3,3,30,6,0,0,7,7,3,2,4,4,0,5,7,2,3,9,3,1,2,2,4,114,6,1,600.0,594.0666700000002,5.933,12.05,,152
v25_a,55507909,93037150,2026-08-14T16:42:37.284601500Z,0,55508021,1058.7756,963.9382,957.1351,0,first,other: Hydrapple ex,f9f0809c29d22c99,0,0,14,7,3,1,22,13,5,0,0,5,5,5,4,3,3,0,2,3,1,0,12,5,1,0,1,1,113,2,4,600.0,594.3275439999999,5.672,3.131,,195
v25_a,55507909,93037213,2026-08-14T16:42:37.392696500Z,1,55418943,929.1413,957.1351,965.9419,1,second,other: N’s Zoroark ex,c4f4bc085d56234b,0,0,14,7,1,2,15,25,6,0,0,8,8,8,5,4,4,0,3,3,2,2,13,5,2,2,0,4,125,5,3,600.0,595.5596430000002,4.44,16.137,,180
v25_a,55507909,93038152,2026-08-14T16:46:37.843056800Z,0,55491287,934.2165,965.9419,955.3842,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,3,2,25,13,3,0,0,3,3,3,4,2,2,0,5,5,3,1,8,0,0,0,0,2,109,3,1,600.0,594.2753899999997,5.725,75.401,,239
v25_a,55507909,93039112,2026-08-14T16:50:40.575951200Z,1,55409781,900.8418,955.3842,962.788,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,10,5,1,3,24,25,6,0,0,4,4,4,3,2,2,0,4,4,3,1,6,0,0,1,1,2,102,5,1,600.0,594.626731999999,5.373,3.25,,164
v25_a,55507909,93040042,2026-08-14T16:54:41.261135800Z,0,55430868,605.693,962.788,964.0493,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,5,26,32,6,0,0,3,3,3,2,2,2,0,5,5,1,1,2,5,2,2,0,1,67,3,1,600.0,596.2823989999997,3.718,94.337,,134
v25_a,55507909,93040686,2026-08-14T16:58:40.088775500Z,0,55509920,944.4766,952.5822,945.036,0,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,14,7,2,2,12,17,5,0,0,5,5,5,2,3,3,0,5,5,4,1,3,5,2,2,0,3,96,4,2,600.0,594.8064640000006,5.194,14.778,,182
v25_a,55507909,93040966,2026-08-14T16:58:40.673986200Z,0,55490278,883.4944,964.0493,952.5822,0,first,Alakazam,cc38cb450b86770a,0,0,16,8,3,1,29,14,3,0,0,9,9,9,2,5,5,0,2,2,1,1,3,0,0,2,1,0,63,2,6,600.0,595.8406379999999,4.159,6.532,,154
v25_a,55507909,93045706,2026-08-14T17:18:42.025868Z,0,55506895,1039.6203,945.036,939.4031,0,first,Mega Lucario,05f854e1b3b3ba0f,0,0,12,6,1,2,16,17,5,0,0,5,5,5,2,3,3,0,4,4,3,2,3,0,0,2,1,2,99,4,2,600.0,595.1061210000001,4.894,20.858,,168
v25_a,55507909,93053716,2026-08-14T17:54:40.689611300Z,1,55510467,889.3264,933.1043,939.2006,1,second,Alakazam,cc38cb450b86770a,0,0,10,5,1,2,21,4,5,0,0,4,4,2,3,2,2,0,3,4,2,1,6,8,1,0,1,2,87,4,0,600.0,597.0949139999998,2.905,272.614,,177
